BMTM,--,--,17.19M,After Market Close,Tuesday, August 15, 2023
JUPW,--,--,17M,After Market Close,Tuesday, August 15, 2023
ATCMF,-0.01,13M,16.93M,After Market Close,Tuesday, August 15, 2023
TSRI,--,--,15.60M,After Market Close,Tuesday, August 15, 2023
TMDIF,-0.12,0.00,15.33M,After Market Close,Tuesday, August 15, 2023
VTGN,-0.0327,184.6K,14.45M,After Market Close,Tuesday, August 15, 2023
NRBO,-0.13,--,13.83M,After Market Close,Tuesday, August 15, 2023
DOMH,--,--,13.82M,After Market Close,Tuesday, August 15, 2023
REUN,-0.2882,0.00,12.91M,After Market Close,Tuesday, August 15, 2023
ABVC,-0.6,300K,12.47M,After Market Close,Tuesday, August 15, 2023
AMTI,0.77,25M,12.31M,After Market Close,Tuesday, August 15, 2023
SRAX,0.0414,9.84M,10M,After Market Close,Tuesday, August 15, 2023
SBSAA,--,--,9.06M,After Market Close,Tuesday, August 15, 2023
PRFX,-2.5,--,8.45M,After Market Close,Tuesday, August 15, 2023
ARDS,--,--,8.33M,After Market Close,Tuesday, August 15, 2023
ADIL,-0.07,0.00,8.17M,After Market Close,Tuesday, August 15, 2023
GTHP,--,--,7.32M,After Market Close,Tuesday, August 15, 2023
TKAT,--,--,7.17M,After Market Close,Tuesday, August 15, 2023
AUVI,-0.2,11.42M,6.43M,After Market Close,Tuesday, August 15, 2023
RHE,--,--,5.93M,After Market Close,Tuesday, August 15, 2023
ASTI,--,--,4.92M,After Market Close,Tuesday, August 15, 2023
CPMV,--,--,4.71M,After Market Close,Tuesday, August 15, 2023
PIK,-0.21,4.54M,4.61M,After Market Close,Tuesday, August 15, 2023
TOFB,--,--,3.2M,After Market Close,Tuesday, August 15, 2023
MYCOF,--,--,3.20M,After Market Close,Tuesday, August 15, 2023
STAF,0.18,76.09M,2.98M,After Market Close,Tuesday, August 15, 2023
INLB,-0.03,6M,2.96M,After Market Close,Tuesday, August 15, 2023
BSFC,-0.02,3.22M,2.88M,After Market Close,Tuesday, August 15, 2023
NEPT,-0.2808,10.63M,2.72M,After Market Close,Tuesday, August 15, 2023
GNLN,-0.6978,22.91M,1.86M,After Market Close,Tuesday, August 15, 2023
RUBY,-0.25,0.00,1.58M,After Market Close,Tuesday, August 15, 2023
FRTN,--,--,1.43M,After Market Close,Tuesday, August 15, 2023
RHDGF,--,--,372.05K,After Market Close,Tuesday, August 15, 2023
GLAE,--,--,226.53K,After Market Close,Tuesday, August 15, 2023
TRNFQ,--,--,153.55K,After Market Close,Tuesday, August 15, 2023
MSLPQ,--,--,100.44K,After Market Close,Tuesday, August 15, 2023
ACUR,--,--,39.6K,After Market Close,Tuesday, August 15, 2023
RNVA,--,--,10.00K,After Market Close,Tuesday, August 15, 2023
MDIT,--,--,8.58K,After Market Close,Tuesday, August 15, 2023
VCTL,--,--,4.22K,After Market Close,Tuesday, August 15, 2023
TEUFF,--,--,3.12K,After Market Close,Tuesday, August 15, 2023
CACH,--,--,3.06K,After Market Close,Tuesday, August 15, 2023
RITT,--,--,1.55K,After Market Close,Tuesday, August 15, 2023
AVXT,--,--,689,After Market Close,Tuesday, August 15, 2023
CNTTQ,--,--,141,After Market Close,Tuesday, August 15, 2023
CDIIQ,--,--,91,After Market Close,Tuesday, August 15, 2023
CRXM,--,--,64,After Market Close,Tuesday, August 15, 2023
INVI,--,--,35,After Market Close,Tuesday, August 15, 2023
ACUS,--,--,4,After Market Close,Tuesday, August 15, 2023
PANDY,0.3631,841.98M,,Before Market Open,Tuesday, August 15, 2023
TCEHY,0.5292,21.38B,431.30B,After Market Close,Wednesday, August 16, 2023
CSCO,1.06,15.05B,212.27B,After Market Close,Wednesday, August 16, 2023
TJX,0.7578,12.39B,99.81B,After Market Close,Wednesday, August 16, 2023
SNPS,2.73,1.48B,68.61B,After Market Close,Wednesday, August 16, 2023
TGT,1.58,25.59B,62.31B,Before Market Open,Wednesday, August 16, 2023
HKXCY,0.3042,666.68M,52.95B,After Market Close,Wednesday, August 16, 2023
CABGY,0.582,3.14B,22.58B,Before Market Open,Wednesday, August 16, 2023
AVVIY,--,--,13.62B,Before Market Open,Wednesday, August 16, 2023
KHOLY,1.43,13.26B,11.48B,After Market Close,Wednesday, August 16, 2023
VIPS,3.2,27.8B,10.3B,After Market Close,Wednesday, August 16, 2023
PFGC,1.14,15.07B,9.47B,After Market Close,Wednesday, August 16, 2023
BBWI,0.3269,1.56B,8.36B,After Market Close,Wednesday, August 16, 2023
AMIGY,--,--,8.26B,Before Market Open,Wednesday, August 16, 2023
PYCR,0.0484,136.51M,4.67B,After Market Close,Wednesday, August 16, 2023
M,0.1471,5.07B,4.43B,After Market Close,Wednesday, August 16, 2023
DRS,0.07,29.98M,4.39B,After Market Close,Wednesday, August 16, 2023
AVT,1.65,6.27B,4.37B,After Market Close,Wednesday, August 16, 2023
STNE,0.8453,2.9B,4.32B,After Market Close,Wednesday, August 16, 2023
GLAPY,--,--,4.11B,Before Market Open,Wednesday, August 16, 2023
LAC,-0.0357,91.9M,3.12B,After Market Close,Wednesday, August 16, 2023
ALVO,--,--,2.6B,After Market Close,Wednesday, August 16, 2023
CVAC,-0.2853,15M,1.94B,After Market Close,Wednesday, August 16, 2023
ZIM,-0.8986,1.35B,1.83B,Before Market Open,Wednesday, August 16, 2023
EAT,1.32,1.08B,1.71B,After Market Close,Wednesday, August 16, 2023
VSCO,0.2657,1.54B,1.56B,After Market Close,Wednesday, August 16, 2023
HOLI,--,--,1.08B,After Market Close,Wednesday, August 16, 2023
EXAI,-0.4332,8.39M,956.44M,After Market Close,Wednesday, August 16, 2023
TUYA,-0.05,50.09M,867.05M,After Market Close,Wednesday, August 16, 2023
SPTN,0.6514,2.36B,775.45M,After Market Close,Wednesday, August 16, 2023
PTNRY,--,--,741.97M,After Market Close,Wednesday, August 16, 2023
OCX,-1.3,362.5K,705.43M,After Market Close,Wednesday, August 16, 2023
NFYEF,-0.511,600.49M,623.89M,Before Market Open,Wednesday, August 16, 2023
HCHDF,0.0202,320.81M,488.22M,After Market Close,Wednesday, August 16, 2023
INSE,0.2679,84.44M,326.5M,After Market Close,Wednesday, August 16, 2023
PRTH,-0.125,188.39M,322.81M,After Market Close,Wednesday, August 16, 2023
CWCO,0.22,30.75M,308.58M,After Market Close,Wednesday, August 16, 2023
CNNEF,0.4658,72.03M,292.12M,After Market Close,Wednesday, August 16, 2023
PROF,-0.3513,2.13M,252.02M,After Market Close,Wednesday, August 16, 2023
HSHP,-0.0091,7.26M,234.89M,After Market Close,Wednesday, August 16, 2023
PPTA,-0.11,0.00,233.05M,After Market Close,Wednesday, August 16, 2023
STKS,0.135,91.63M,230.5M,After Market Close,Wednesday, August 16, 2023
TIO,0.31,469M,172.32M,After Market Close,Wednesday, August 16, 2023
NAK,--,-1.49M,161.89M,After Market Close,Wednesday, August 16, 2023
ATOS,-0.06,0.00,140.55M,After Market Close,Wednesday, August 16, 2023
TRVI,-0.085,0.00,137.56M,After Market Close,Wednesday, August 16, 2023
MIST,-0.386,0.00,135.25M,After Market Close,Wednesday, August 16, 2023
XNET,--,--,130.16M,After Market Close,Wednesday, August 16, 2023
FRD,--,--,125.02M,After Market Close,Wednesday, August 16, 2023
KULR,-0.05,2.56M,108M,After Market Close,Wednesday, August 16, 2023
ILLM,-0.0221,22.08M,103.37M,After Market Close,Wednesday, August 16, 2023
CRAWA,0.6,35.5M,98.05M,After Market Close,Wednesday, August 16, 2023
DNGDF,0.06,58M,88.24M,After Market Close,Wednesday, August 16, 2023
LFVN,0.2,53.58M,66.66M,After Market Close,Wednesday, August 16, 2023
DARE,-0.0983,1.1M,64.39M,After Market Close,Wednesday, August 16, 2023
HOOK,-0.2083,4.87M,59.54M,After Market Close,Wednesday, August 16, 2023
MOGO,-0.0453,11.42M,55.63M,After Market Close,Wednesday, August 16, 2023
SELF,0.05,2.9M,55.5M,After Market Close,Wednesday, August 16, 2023
IOR,--,--,50.85M,After Market Close,Wednesday, August 16, 2023
OTMO,--,3.1M,50.66M,After Market Close,Wednesday, August 16, 2023
VASO,--,--,49.04M,After Market Close,Wednesday, August 16, 2023
ELTK,0.14,10.9M,47.32M,After Market Close,Wednesday, August 16, 2023
USIO,0.02,20.78M,47.23M,After Market Close,Wednesday, August 16, 2023
UAMY,--,--,44.89M,After Market Close,Wednesday, August 16, 2023
DUOT,-0.22,3.4M,44.44M,After Market Close,Wednesday, August 16, 2023
MYMD,--,--,43.57M,After Market Close,Wednesday, August 16, 2023
INIS,--,--,39.1M,After Market Close,Wednesday, August 16, 2023
CSSE,-1.63,120.1M,36.38M,After Market Close,Wednesday, August 16, 2023
BCEL,-0.5675,0.00,36M,After Market Close,Wednesday, August 16, 2023
INUV,-0.035,13.6M,33.85M,After Market Close,Wednesday, August 16, 2023
MEEC,0.01,7.2M,32.29M,After Market Close,Wednesday, August 16, 2023
SHPW,-0.1392,8.38M,32.11M,After Market Close,Wednesday, August 16, 2023
WVVI,--,--,30.52M,After Market Close,Wednesday, August 16, 2023
NLTX,-0.04,0.00,29.98M,After Market Close,Wednesday, August 16, 2023
QMCI,--,4.95M,29.86M,After Market Close,Wednesday, August 16, 2023
BRDS,-0.05,68.72M,29.74M,After Market Close,Wednesday, August 16, 2023
TEDU,-0.18,524.07M,26.9M,After Market Close,Wednesday, August 16, 2023
ANY,--,195.29M,26.71M,After Market Close,Wednesday, August 16, 2023
NSYS,--,--,26.71M,After Market Close,Wednesday, August 16, 2023
HUSA,--,--,24.65M,After Market Close,Wednesday, August 16, 2023
LGIQ,--,8.7M,24.34M,After Market Close,Wednesday, August 16, 2023
ONTX,-0.3125,79.25K,21.4M,After Market Close,Wednesday, August 16, 2023
DYSL,--,--,20.18M,After Market Close,Wednesday, August 16, 2023
PHGE,-0.145,0.00,20.09M,After Market Close,Wednesday, August 16, 2023
EDXC,--,--,19.70M,After Market Close,Wednesday, August 16, 2023
ITMSF,--,--,19.05M,After Market Close,Wednesday, August 16, 2023
ACST,-0.12,0.00,18.44M,After Market Close,Wednesday, August 16, 2023
BICX,--,--,18.4M,After Market Close,Wednesday, August 16, 2023
BRFH,-0.065,2.16M,18.2M,After Market Close,Wednesday, August 16, 2023
KIQ,--,--,17.36M,After Market Close,Wednesday, August 16, 2023
FLGC,-0.6,23.88M,16.73M,After Market Close,Wednesday, August 16, 2023
SIF,--,--,15.3M,After Market Close,Wednesday, August 16, 2023
ELSE,--,--,14.99M,After Market Close,Wednesday, August 16, 2023
OLB,-0.09,7.5M,13.54M,After Market Close,Wednesday, August 16, 2023
ACFN,--,--,12.01M,After Market Close,Wednesday, August 16, 2023
IMNN,-0.6667,41.67K,11.64M,After Market Close,Wednesday, August 16, 2023
CREG,--,--,11.29M,After Market Close,Wednesday, August 16, 2023
VRME,-0.07,6M,10.89M,After Market Close,Wednesday, August 16, 2023
NSTM,--,--,10.63M,After Market Close,Wednesday, August 16, 2023
LMFA,-0.32,2.7M,10.11M,After Market Close,Wednesday, August 16, 2023
SNWV,--,--,9.94M,After Market Close,Wednesday, August 16, 2023
HEWA,--,--,9.81M,After Market Close,Wednesday, August 16, 2023
FALC,--,--,9.61M,After Market Close,Wednesday, August 16, 2023
MISVF,--,--,8.98M,After Market Close,Wednesday, August 16, 2023
TTNP,--,--,8.74M,After Market Close,Wednesday, August 16, 2023
NORD,--,--,8.03M,After Market Close,Wednesday, August 16, 2023
LVWD,--,--,7.76M,After Market Close,Wednesday, August 16, 2023
HPTO,--,--,7.54M,After Market Close,Wednesday, August 16, 2023
MINM,-0.04,13.5M,7M,After Market Close,Wednesday, August 16, 2023
BKYI,-0.23,2.3M,6.96M,After Market Close,Wednesday, August 16, 2023
PSTV,-0.1225,1.13M,6.35M,After Market Close,Wednesday, August 16, 2023
GBR,--,--,5.8M,After Market Close,Wednesday, August 16, 2023
METX,--,--,5.52M,After Market Close,Wednesday, August 16, 2023
KOAN,--,--,5.49M,After Market Close,Wednesday, August 16, 2023
ENVB,-2.04,0.00,5.09M,After Market Close,Wednesday, August 16, 2023
APTX,-0.05,0.00,4.89M,After Market Close,Wednesday, August 16, 2023
MICR,--,--,4.75M,After Market Close,Wednesday, August 16, 2023
MGTI,--,--,4.2M,After Market Close,Wednesday, August 16, 2023
YCBD,-0.06,13.4M,4.08M,After Market Close,Wednesday, August 16, 2023
QBAK,--,--,3.54M,After Market Close,Wednesday, August 16, 2023
SASI,-0.09,438K,2.8M,After Market Close,Wednesday, August 16, 2023
FTXP,--,150K,2.77M,After Market Close,Wednesday, August 16, 2023
YAYO,--,--,2.58M,After Market Close,Wednesday, August 16, 2023
EAST,-0.13,6.56M,2.48M,After Market Close,Wednesday, August 16, 2023
CDTI,--,--,2.16M,After Market Close,Wednesday, August 16, 2023
FLOOF,--,14.2M,1.78M,After Market Close,Wednesday, August 16, 2023
EVKG,--,--,1.5M,After Market Close,Wednesday, August 16, 2023
ISCO,--,--,1.05M,After Market Close,Wednesday, August 16, 2023
AMNI,--,--,950.22K,After Market Close,Wednesday, August 16, 2023
ABMC,--,--,625.28K,After Market Close,Wednesday, August 16, 2023
WLMSQ,-0.15,61.7M,537.78K,After Market Close,Wednesday, August 16, 2023
FCHS,--,--,395.5K,After Market Close,Wednesday, August 16, 2023
ATDS,--,--,147.73K,After Market Close,Wednesday, August 16, 2023
UNAM,--,--,93.9K,After Market Close,Wednesday, August 16, 2023
YGYI,--,--,68.08K,After Market Close,Wednesday, August 16, 2023
DECN,--,--,38.05K,After Market Close,Wednesday, August 16, 2023
GNAL,--,--,18.18K,After Market Close,Wednesday, August 16, 2023
SIMPQ,--,--,4.65K,After Market Close,Wednesday, August 16, 2023
ARET,--,--,1.66K,After Market Close,Wednesday, August 16, 2023
GNOW,--,--,1.66K,After Market Close,Wednesday, August 16, 2023
CYRNQ,--,--,1.6K,After Market Close,Wednesday, August 16, 2023
AVTI,--,--,731,After Market Close,Wednesday, August 16, 2023
ADYX,--,--,580,After Market Close,Wednesday, August 16, 2023
MOMT,--,--,397,After Market Close,Wednesday, August 16, 2023
ALIF,--,--,79,After Market Close,Wednesday, August 16, 2023
GPRC,--,--,30,After Market Close,Wednesday, August 16, 2023
LOCM,--,--,24,After Market Close,Wednesday, August 16, 2023
WMT,1.68,159.37B,430.48B,Before Market Open,Thursday, August 17, 2023
BABA,14.49,224B,234.74B,After Market Close,Thursday, August 17, 2023
AMAT,1.74,6.15B,127.58B,After Market Close,Thursday, August 17, 2023
ROST,1.14,4.73B,39.04B,After Market Close,Thursday, August 17, 2023
TLGPY,--,--,32.74B,After Market Close,Thursday, August 17, 2023
KEYS,2.03,1.38B,29.02B,After Market Close,Thursday, August 17, 2023
CLPBY,0.0863,904.07M,26.29B,Before Market Open,Thursday, August 17, 2023
SQM,2.61,2.27B,21.31B,After Market Close,Thursday, August 17, 2023
LNVGF,0.0226,13.79B,14.38B,After Market Close,Thursday, August 17, 2023
LNVGY,0.4514,13.79B,14.38B,After Market Close,Thursday, August 17, 2023
GFI,0.21,--,13.7B,Before Market Open,Thursday, August 17, 2023
NICE,2.05,579.3M,13.67B,Before Market Open,Thursday, August 17, 2023
BILL,0.4121,281.23M,13.24B,After Market Close,Thursday, August 17, 2023
BKHYY,2.01,--,11.63B,After Market Close,Thursday, August 17, 2023
SKHHY,0.4805,2.7B,11.02B,After Market Close,Thursday, August 17, 2023
AEG,0.1956,--,10.45B,Before Market Open,Thursday, August 17, 2023
TPR,0.9617,1.66B,9.97B,After Market Close,Thursday, August 17, 2023
ESLT,1.44,1.37B,9.04B,After Market Close,Thursday, August 17, 2023
BJ,0.9092,5.19B,8.87B,After Market Close,Thursday, August 17, 2023
ASXFY,--,--,8.01B,After Market Close,Thursday, August 17, 2023
GLOB,1.35,496.42M,7.34B,After Market Close,Thursday, August 17, 2023
MSGS,-0.1199,123.85M,5.07B,After Market Close,Thursday, August 17, 2023
VIAAY,--,--,4.31B,After Market Close,Thursday, August 17, 2023
TKC,--,800.46M,4.23B,After Market Close,Thursday, August 17, 2023
ARCO,0.1494,1.01B,2.36B,Before Market Open,Thursday, August 17, 2023
FTCH,-0.2783,646.52M,2.21B,After Market Close,Thursday, August 17, 2023
TRMD,1.85,278.9M,1.96B,After Market Close,Thursday, August 17, 2023
KHOTF,0.0093,41.35M,1.68B,Before Market Open,Thursday, August 17, 2023
DOLE,0.345,2.27B,1.26B,Before Market Open,Thursday, August 17, 2023
FORTY,--,--,1.1B,After Market Close,Thursday, August 17, 2023
DTNOF,-0.0364,105.27M,1.02B,Before Market Open,Thursday, August 17, 2023
NVGS,0.2143,109.22M,1.01B,After Market Close,Thursday, August 17, 2023
NAT,0.1327,67.19M,887.38M,After Market Close,Thursday, August 17, 2023
ARCE,-0.66,516M,843.56M,After Market Close,Thursday, August 17, 2023
HUT,-0.0568,15.74M,770.04M,After Market Close,Thursday, August 17, 2023
CRMT,0.8,352.3M,757.42M,After Market Close,Thursday, August 17, 2023
DAO,-1.56,1.39B,657.09M,After Market Close,Thursday, August 17, 2023
CELJF,--,--,564.92M,After Market Close,Thursday, August 17, 2023
DESP,-0.01,158.85M,516.56M,After Market Close,Thursday, August 17, 2023
CALT,-0.2495,27.07M,484.21M,After Market Close,Thursday, August 17, 2023
GAMB,0.1069,21.74M,443.16M,Before Market Open,Thursday, August 17, 2023
OTLK,-0.0525,0.00,426.07M,After Market Close,Thursday, August 17, 2023
SNDL,0.01,259.4M,400.8M,After Market Close,Thursday, August 17, 2023
RPTX,-0.8075,7.01M,390.16M,After Market Close,Thursday, August 17, 2023
QIWI,--,--,355.58M,After Market Close,Thursday, August 17, 2023
LYTS,0.1833,118.64M,351.43M,After Market Close,Thursday, August 17, 2023
ARL,--,--,303.01M,After Market Close,Thursday, August 17, 2023
TCI,--,--,300.82M,After Market Close,Thursday, August 17, 2023
PBEGF,--,--,232.79M,After Market Close,Thursday, August 17, 2023
RMBL,0.3785,408.13M,173.47M,After Market Close,Thursday, August 17, 2023
POET,-0.1267,233.33K,169.27M,After Market Close,Thursday, August 17, 2023
BEEM,-0.36,13.14M,149.17M,After Market Close,Thursday, August 17, 2023
PRSEF,-2.48,23.67M,136.94M,Before Market Open,Thursday, August 17, 2023
YTRA,-0.0086,14.33M,121.64M,After Market Close,Thursday, August 17, 2023
LMDX,-0.135,21.46M,109.36M,After Market Close,Thursday, August 17, 2023
TCRX,-0.765,4.37M,99.62M,After Market Close,Thursday, August 17, 2023
IMNM,-0.16,0.00,91.12M,After Market Close,Thursday, August 17, 2023
LWAY,0.06,37.5M,88.08M,After Market Close,Thursday, August 17, 2023
ALMC,--,--,82.74M,After Market Close,Thursday, August 17, 2023
GLG,--,--,79.86M,After Market Close,Thursday, August 17, 2023
AYRWF,-0.3575,122.31M,77.12M,Before Market Open,Thursday, August 17, 2023
STG,--,--,68.44M,After Market Close,Thursday, August 17, 2023
EDTXF,-0.01,300K,66.26M,After Market Close,Thursday, August 17, 2023
DTIL,-0.246,6.19M,63.96M,After Market Close,Thursday, August 17, 2023
AEYE,-0.02,7.83M,61.47M,After Market Close,Thursday, August 17, 2023
BDL,--,--,54.92M,After Market Close,Thursday, August 17, 2023
SLS,-0.355,0.00,47.06M,After Market Close,Thursday, August 17, 2023
DCTH,-0.506,850.66K,45.46M,After Market Close,Thursday, August 17, 2023
LIZI,--,--,45.38M,After Market Close,Thursday, August 17, 2023
CODX,-0.24,500K,40.64M,After Market Close,Thursday, August 17, 2023
PHUN,-0.06,4.87M,39.67M,After Market Close,Thursday, August 17, 2023
USEG,-0.07,7.79M,38.36M,After Market Close,Thursday, August 17, 2023
SOS,--,--,38.28M,After Market Close,Thursday, August 17, 2023
SNT,--,--,28.79M,After Market Close,Thursday, August 17, 2023
SRBIF,--,--,22.38M,After Market Close,Thursday, August 17, 2023
BOXL,-0.1067,40.16M,21.31M,After Market Close,Thursday, August 17, 2023
FEDU,--,--,21.19M,After Market Close,Thursday, August 17, 2023
EQS,--,--,20.55M,After Market Close,Thursday, August 17, 2023
VBLT,-0.14,500K,20.16M,After Market Close,Thursday, August 17, 2023
MCLD,-0.5153,2.94M,19.35M,After Market Close,Thursday, August 17, 2023
VJET,-0.52,6.04M,15.7M,After Market Close,Thursday, August 17, 2023
MIMO,-0.3,25.4M,11.4M,After Market Close,Thursday, August 17, 2023
GWAV,--,--,11.03M,After Market Close,Thursday, August 17, 2023
QNRX,-0.2425,0.00,8.97M,After Market Close,Thursday, August 17, 2023
FORD,--,--,8.88M,After Market Close,Thursday, August 17, 2023
BPTH,-0.44,0.00,8.68M,After Market Close,Thursday, August 17, 2023
CSTI,--,--,8.3M,After Market Close,Thursday, August 17, 2023
PRKR,--,--,8.3M,After Market Close,Thursday, August 17, 2023
ENSV,-0.15,3.50M,7.31M,After Market Close,Thursday, August 17, 2023
TNLX,--,--,6.75M,After Market Close,Thursday, August 17, 2023
PBIO,--,--,6.74M,After Market Close,Thursday, August 17, 2023
HGYN,--,--,2.16M,After Market Close,Thursday, August 17, 2023
NAUH,--,--,1.4M,After Market Close,Thursday, August 17, 2023
DLPX,--,--,256.02K,After Market Close,Thursday, August 17, 2023
VSPC,--,--,47.72K,After Market Close,Thursday, August 17, 2023
AMCF,--,--,4.67K,After Market Close,Thursday, August 17, 2023
GSIH,--,--,4.65K,After Market Close,Thursday, August 17, 2023
BBAL,--,--,4.36K,After Market Close,Thursday, August 17, 2023
TNGNQ,--,--,4.02K,After Market Close,Thursday, August 17, 2023
CMFO,--,--,2.97K,After Market Close,Thursday, August 17, 2023
CHNGQ,--,--,2.15K,After Market Close,Thursday, August 17, 2023
BONTQ,--,--,2.08K,After Market Close,Thursday, August 17, 2023
TSCC,--,--,2.05K,After Market Close,Thursday, August 17, 2023
GCFB,--,--,1.44K,After Market Close,Thursday, August 17, 2023
ZAZA,--,--,1.38K,After Market Close,Thursday, August 17, 2023
SOYO,--,--,617,After Market Close,Thursday, August 17, 2023
FNRG,--,--,389,After Market Close,Thursday, August 17, 2023
TXCCQ,--,--,57,After Market Close,Thursday, August 17, 2023
RGDXQ,--,--,38,After Market Close,Thursday, August 17, 2023
KIDBQ,--,--,22,After Market Close,Thursday, August 17, 2023
TRITF,--,--,8,After Market Close,Thursday, August 17, 2023
ATCV,--,--,7,After Market Close,Thursday, August 17, 2023
GPTX,--,--,7,After Market Close,Thursday, August 17, 2023
RTNB,--,--,6,After Market Close,Thursday, August 17, 2023
ADYEY,0.1077,840.31M,,Before Market Open,Thursday, August 17, 2023
DE,8.21,14.08B,125.22B,Before Market Open,Friday, August 18, 2023
EL,-0.0371,3.52B,64.49B,Before Market Open,Friday, August 18, 2023
CRHKY,--,--,21.02B,After Market Close,Friday, August 18, 2023
SPKKY,--,--,6.20B,After Market Close,Friday, August 18, 2023
FL,0.0934,1.88B,2.47B,After Market Close,Friday, August 18, 2023
SPHR,-0.9211,127.62M,1.49B,After Market Close,Friday, August 18, 2023
SBR,--,--,966.03M,After Market Close,Friday, August 18, 2023
GHG,0.8,482.44M,692.77M,After Market Close,Friday, August 18, 2023
NWBO,--,--,594.71M,After Market Close,Friday, August 18, 2023
GPHOF,--,0.00,134.37M,After Market Close,Friday, August 18, 2023
BFNH,--,--,64.4M,After Market Close,Friday, August 18, 2023
FRSX,-0.07,254K,28.31M,After Market Close,Friday, August 18, 2023
MSN,--,--,11.99M,After Market Close,Friday, August 18, 2023
TBLT,-0.57,28.90M,6.67M,After Market Close,Friday, August 18, 2023
BACK,-0.05,2.8M,3.50M,After Market Close,Friday, August 18, 2023
IONM,-3.36,5.56M,826.2K,After Market Close,Friday, August 18, 2023
CRGP,--,--,129.46K,After Market Close,Friday, August 18, 2023
VIEWF,--,--,2.65K,After Market Close,Friday, August 18, 2023
KALRQ,-31.9,5.61M,1.15K,After Market Close,Friday, August 18, 2023
IPLY,--,--,124,After Market Close,Friday, August 18, 2023
OEDVQ,--,--,58,After Market Close,Friday, August 18, 2023
BHP,3.08,--,155.42B,After Market Close,Monday, August 21, 2023
JD,4.91,279.83B,63.49B,After Market Close,Monday, August 21, 2023
NDSN,2.32,664.91M,14.26B,After Market Close,Monday, August 21, 2023
IAUGY,--,--,9.58B,After Market Close,Monday, August 21, 2023
CTXAY,--,--,5.15B,After Market Close,Monday, August 21, 2023
FN,1.8,641.43M,4.52B,After Market Close,Monday, August 21, 2023
RIOT,-0.1996,84.64M,3.27B,After Market Close,Monday, August 21, 2023
AWCMY,--,--,2.75B,After Market Close,Monday, August 21, 2023
FINV,--,--,1.51B,After Market Close,Monday, August 21, 2023
NAAS,--,--,1.13B,After Market Close,Monday, August 21, 2023
NNDM,--,--,817.85M,Before Market Open,Monday, August 21, 2023
ALLG,-0.06,47.1M,713.36M,After Market Close,Monday, August 21, 2023
FANH,--,--,413.79M,After Market Close,Monday, August 21, 2023
API,-0.11,38.93M,325.65M,After Market Close,Monday, August 21, 2023
NUTX,-0.005,62.05M,257.43M,After Market Close,Monday, August 21, 2023
QIPT,0.0033,60.46M,222.52M,After Market Close,Monday, August 21, 2023
PNRG,--,--,175.82M,After Market Close,Monday, August 21, 2023
BRID,--,--,104.47M,After Market Close,Monday, August 21, 2023
FLXS,0.35,103.1M,102.05M,After Market Close,Monday, August 21, 2023
ZEPP,-0.1644,1.07B,79.35M,After Market Close,Monday, August 21, 2023
APGI,--,--,62.95M,After Market Close,Monday, August 21, 2023
PMCB,-0.07,--,45.85M,After Market Close,Monday, August 21, 2023
MAIA,-0.38,0.00,31.34M,After Market Close,Monday, August 21, 2023
CVVUF,--,--,27.75M,After Market Close,Monday, August 21, 2023
PEGY,-0.16,21.35M,12.24M,After Market Close,Monday, August 21, 2023
OTLC,--,--,9.02M,After Market Close,Monday, August 21, 2023
UUU,--,--,7.19M,After Market Close,Monday, August 21, 2023
TLSS,--,7M,5.93M,After Market Close,Monday, August 21, 2023
VOCL,--,--,4.42M,After Market Close,Monday, August 21, 2023
STMH,--,--,3.44M,After Market Close,Monday, August 21, 2023
VRTB,--,--,1.63M,After Market Close,Monday, August 21, 2023
VSYS,--,--,12.6K,After Market Close,Monday, August 21, 2023
LTTC,--,--,11.97K,After Market Close,Monday, August 21, 2023
INTU,1.45,2.64B,143.35B,After Market Close,Tuesday, August 22, 2023
LOW,4.48,25.02B,137.76B,Before Market Open,Tuesday, August 22, 2023
MDT,1.11,7.56B,117.38B,Before Market Open,Tuesday, August 22, 2023
SE,0.6375,3.24B,36.11B,After Market Close,Tuesday, August 22, 2023
ZM,1.06,1.11B,21.74B,After Market Close,Tuesday, August 22, 2023
AHCHY,0.478,--,19.80B,After Market Close,Tuesday, August 22, 2023
AMCR,0.1826,3.79B,14.68B,After Market Close,Tuesday, August 22, 2023
COTY,0.0157,1.31B,10.22B,After Market Close,Tuesday, August 22, 2023
TOL,2.83,2.41B,8.77B,After Market Close,Tuesday, August 22, 2023
WOLF,-0.2009,224.53M,7.98B,After Market Close,Tuesday, August 22, 2023
AAP,1.68,2.67B,4.35B,After Market Close,Tuesday, August 22, 2023
JWN,0.4387,3.67B,3.71B,After Market Close,Tuesday, August 22, 2023
URBN,0.8602,1.25B,3.32B,After Market Close,Tuesday, August 22, 2023
PINC,0.6516,356.34M,3.26B,Before Market Open,Tuesday, August 22, 2023
CSIQ,1.47,2.49B,2.37B,Before Market Open,Tuesday, August 22, 2023
LZB,0.535,522.45M,1.36B,After Market Close,Tuesday, August 22, 2023
SFL,0.0772,171.2M,1.34B,After Market Close,Tuesday, August 22, 2023
WDGJF,0.0588,3.14B,1.26B,After Market Close,Tuesday, August 22, 2023
SCSC,0.71,910.95M,737.28M,After Market Close,Tuesday, August 22, 2023
CTLP,0.0467,63.81M,540.27M,After Market Close,Tuesday, August 22, 2023
VNET,0.012,1.88B,385.98M,After Market Close,Tuesday, August 22, 2023
